id;season;year;date;homeTeam;awayTeam;name;time;type;home;numpen;goaldiff;pendiff;ppgoal;capacity;reason;month;inRow;timebetpens;referees;gf1;ga1;pf1;pa1;gf2;ga2;pf2;pa2
294;2017-2018;2018;6.1.2018;Tappara;Ässät;Antoine Laganière;29.37;2;0;2;-1;-1;0;0;estäminen;5;-1;25.78;Petri Lindqvist-Aleksi Rantala;2.72;2.95;3.15;4.18;2.75;2.17;3.42;3.15
294;2017-2018;2018;6.1.2018;Tappara;Ässät;Joona Luoto;39.41;2;1;3;-1;-2;0;0;estäminen;5;-2;10.04;Petri Lindqvist-Aleksi Rantala;2.72;2.95;3.15;4.18;2.72;2.95;3.15;4.18
294;2017-2018;2018;6.1.2018;Tappara;Ässät;Jussi Makkonen;49.21;2;0;4;-1;-1;0;0;kampitus;5;1;9.8;Petri Lindqvist-Aleksi Rantala;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
294;2017-2018;2018;6.1.2018;Tappara;Ässät;Antoine Laganière;54.31;2;0;5;-1;-2;0;0;kampitus;5;-1;5.1;Petri Lindqvist-Aleksi Rantala;2.72;2.95;3.15;4.18;2.75;2.17;3.42;3.15
295;2017-2018;2018;9.1.2018;HIFK;Sport;Tommi Tikka;3.59;2;0;1;0;0;0;0;poikittainen maila;5;0;;Jussi Leppänen-Jouni Saukkonen;;;;;2.72;2.13;3.22;3.4
295;2017-2018;2018;9.1.2018;HIFK;Sport;Juhani Tyrväinen;8.52;2;1;2;0;-1;0;0;kampitus;5;-1;4.93;Jussi Leppänen-Jouni Saukkonen;2.55;3.43;3.75;3.75;2.55;3.43;3.75;3.75
295;2017-2018;2018;9.1.2018;HIFK;Sport;Miihkali Teppo;23.07;2;1;3;0;0;0;0;poikittainen maila;5;1;14.55;Jussi Leppänen-Jouni Saukkonen;2.72;2.13;3.22;3.4;2.55;3.43;3.75;3.75
295;2017-2018;2018;9.1.2018;HIFK;Sport;Erik Thorell;27.25;2;1;4;0;1;0;0;kiinnipitäminen;5;2;4.18;Jussi Leppänen-Jouni Saukkonen;2.72;2.13;3.22;3.4;2.55;3.43;3.75;3.75
295;2017-2018;2018;9.1.2018;HIFK;Sport;Tony Sund;33.42;2;0;5;-1;2;0;0;kiinnipitäminen;5;3;6.17;Jussi Leppänen-Jouni Saukkonen;2.72;2.13;3.22;3.4;2.72;2.13;3.22;3.4
295;2017-2018;2018;9.1.2018;HIFK;Sport;Juhani Tyrväinen;46.13;2;1;6;-1;1;0;0;laitataklaus;5;-1;12.71;Jussi Leppänen-Jouni Saukkonen;2.55;3.43;3.75;3.75;2.55;3.43;3.75;3.75
296;2017-2018;2018;9.1.2018;Ilves;HPK;Otto Paajanen;17.39;2;0;1;1;0;0;0;kampitus;5;0;;Petri Lindqvist-Jani Luoma-aho;;;;;2.7;3.17;3.6;3.15
296;2017-2018;2018;9.1.2018;Ilves;HPK;Tapio Laakso;27.4;2;1;2;2;-1;0;0;poikittainen maila;5;-1;10.01;Petri Lindqvist-Jani Luoma-aho;2.42;2.62;3.92;3.75;2.42;2.62;3.92;3.75
296;2017-2018;2018;9.1.2018;Ilves;HPK;Mark Flood;27.44;2;1;3;2;0;0;0;pelin viivyttäminen - kiekko katsomoon;5;1;0.04;Petri Lindqvist-Jani Luoma-aho;2.7;3.17;3.6;3.15;2.42;2.62;3.92;3.75
296;2017-2018;2018;9.1.2018;Ilves;HPK;Miro Karjalainen;37.51;5;0;4;1;1;1;0;pään tai niskan alueelle kohdistuva taklaus;5;2;10.07;Petri Lindqvist-Jani Luoma-aho;2.7;3.17;3.6;3.15;2.7;3.17;3.6;3.15
296;2017-2018;2018;9.1.2018;Ilves;HPK;Juhani Tamminen;53.55;2;1;5;1;0;1;0;kampitus;5;-1;16.04;Petri Lindqvist-Jani Luoma-aho;2.42;2.62;3.92;3.75;2.42;2.62;3.92;3.75
297;2017-2018;2018;9.1.2018;Lukko;KalPa;Balázs Sebok;15.42;2;0;1;1;0;0;0;kampitus;5;0;;Lassi Heikkinen-Marko Kovanen;;;;;2.35;2.37;3.7;3.68
297;2017-2018;2018;9.1.2018;Lukko;KalPa;Joose Antonen;26.45;2;1;2;2;-1;0;0;estäminen;5;-1;11.03;Lassi Heikkinen-Marko Kovanen;2.4;2.27;3.78;3.38;2.4;2.27;3.78;3.38
297;2017-2018;2018;9.1.2018;Lukko;KalPa;Roni Sevänen;27.3;2;1;3;2;0;0;0;huitominen;5;1;0.85;Lassi Heikkinen-Marko Kovanen;2.35;2.37;3.7;3.68;2.4;2.27;3.78;3.38
297;2017-2018;2018;9.1.2018;Lukko;KalPa;Chris VandeVelde;44.15;2;1;4;3;1;0;0;kampitus;5;2;16.85;Lassi Heikkinen-Marko Kovanen;2.35;2.37;3.7;3.68;2.4;2.27;3.78;3.38
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Antti Tyrväinen;5.17;2;0;1;0;0;0;0;kampitus;5;0;;Mikko Kaukokari-Jari Suorsa;;;;;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Jonatan Tanus;9.21;2;1;2;1;-1;0;0;pelin viivyttäminen - kiekko katsomoon;5;-1;4.04;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.75;2.92;4.08;4.28
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Antti Tyrväinen;15.52;2;0;3;0;0;0;0;estäminen;5;1;6.31;Mikko Kaukokari-Jari Suorsa;2.55;2.72;3.7;4.05;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Artturi Toivola;19.27;2;0;4;1;-1;1;0;selästä taklaaminen;5;-1;3.75;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Bastien Maia;22.52;2;1;5;1;-2;0;0;koukkaaminen;5;-2;3.25;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.75;2.92;4.08;4.28
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Libor Sulak;29.17;2;0;6;1;-1;0;0;kampitus;5;1;6.65;Mikko Kaukokari-Jari Suorsa;2.55;2.72;3.7;4.05;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Joukkuerangaistus;31.58;2;0;7;2;-2;1;0;liian monta pelaajaa jäällä;5;-1;2.41;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Mikko Kousa;37.55;2;0;8;3;-3;1;0;mailasta kiinnipitäminen;5;-2;5.97;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.55;2.72;3.7;4.05
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Lauri Taipalus;39.04;2;1;9;3;-4;0;0;kiinnipitäminen;5;-3;1.49;Mikko Kaukokari-Jari Suorsa;2.75;2.92;4.08;4.28;2.75;2.92;4.08;4.28
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Joukkuerangaistus;41.4;2;1;10;3;-3;0;0;liian monta pelaajaa jäällä;5;1;2.36;Mikko Kaukokari-Jari Suorsa;2.55;2.72;3.7;4.05;2.75;2.92;4.08;4.28
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Lasse Lappalainen;44.18;2;1;11;3;-2;0;0;koukkaaminen;5;2;2.78;Mikko Kaukokari-Jari Suorsa;2.55;2.72;3.7;4.05;2.75;2.92;4.08;4.28
298;2017-2018;2018;9.1.2018;SaiPa;Pelicans;Jere Sneck;52.3;2;1;12;3;-1;0;0;poikittainen maila;5;3;8.12;Mikko Kaukokari-Jari Suorsa;2.55;2.72;3.7;4.05;2.75;2.92;4.08;4.28
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Joukkuerangaistus;3.46;2;0;1;0;0;0;0;liian monta pelaajaa jäällä;5;0;;Stefan Fonselius-Jari-Pekka Pajula;;;;;2.72;2.95;3.15;4.18
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Ben Blood;6.59;2;1;2;-1;-1;0;0;kampitus;5;-1;3.13;Stefan Fonselius-Jari-Pekka Pajula;3.25;2.23;3.68;3.48;3.25;2.23;3.68;3.48
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Lasse Kukkonen;10.59;2;0;3;-1;0;0;0;kiinnipitäminen;5;1;4;Stefan Fonselius-Jari-Pekka Pajula;2.72;2.95;3.15;4.18;2.72;2.95;3.15;4.18
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Tuomas Huhtanen;18.35;2;1;4;-1;-1;0;0;kiinnipitäminen;5;-1;7.76;Stefan Fonselius-Jari-Pekka Pajula;3.25;2.23;3.68;3.48;3.25;2.23;3.68;3.48
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Juuso Walli;22.42;2;1;7;-3;0;0;0;kampitus;5;1;4.07;Stefan Fonselius-Jari-Pekka Pajula;2.72;2.95;3.15;4.18;3.25;2.23;3.68;3.48
299;2017-2018;2018;9.1.2018;Ässät;Kärpät;Joukkuerangaistus;23.41;2;0;8;-3;1;0;0;liian monta pelaajaa jäällä;5;2;0.99;Stefan Fonselius-Jari-Pekka Pajula;2.72;2.95;3.15;4.18;2.72;2.95;3.15;4.18
300;2017-2018;2018;11.1.2018;HPK;JYP;Micke Saari;8.58;2;0;1;0;0;0;0;kiinnipitäminen;5;0;;Antti Boman-Jari Levonen;;;;;2.42;2.62;3.92;3.75
300;2017-2018;2018;11.1.2018;HPK;JYP;Mikko Kalteva;14.35;2;0;2;1;-1;0;0;koukkaaminen;5;-1;5.77;Antti Boman-Jari Levonen;3.12;2.42;3.62;3.82;2.42;2.62;3.92;3.75
300;2017-2018;2018;11.1.2018;HPK;JYP;Arttu Likola;21.48;2;0;3;1;-2;0;0;huitominen;5;-2;7.13;Antti Boman-Jari Levonen;3.12;2.42;3.62;3.82;2.42;2.62;3.92;3.75
300;2017-2018;2018;11.1.2018;HPK;JYP;Alex Lindroos;27.01;2;0;4;2;-3;1;0;poikittainen maila;5;-3;5.53;Antti Boman-Jari Levonen;3.12;2.42;3.62;3.82;2.42;2.62;3.92;3.75
300;2017-2018;2018;11.1.2018;HPK;JYP;Micke Saari;28.21;2;0;5;2;-4;0;0;estäminen;5;-4;1.2;Antti Boman-Jari Levonen;3.12;2.42;3.62;3.82;2.42;2.62;3.92;3.75
300;2017-2018;2018;11.1.2018;HPK;JYP;Jaakko Kuusisto;34.59;2;1;6;4;-5;1;0;kiinnipitäminen;5;-5;6.38;Antti Boman-Jari Levonen;3.12;2.42;3.62;3.82;3.12;2.42;3.62;3.82
300;2017-2018;2018;11.1.2018;HPK;JYP;Petteri Nikkilä;35.16;2;1;7;4;-4;0;0;estäminen;5;1;0.57;Antti Boman-Jari Levonen;2.42;2.62;3.92;3.75;3.12;2.42;3.62;3.82
300;2017-2018;2018;11.1.2018;HPK;JYP;Oula Palve;40.44;2;1;8;2;-3;1;0;korkea maila;5;2;5.28;Antti Boman-Jari Levonen;2.42;2.62;3.92;3.75;3.12;2.42;3.62;3.82
300;2017-2018;2018;11.1.2018;HPK;JYP;Robert Rooba;51.1;2;0;9;1;-2;0;0;kampitus;5;3;10.66;Antti Boman-Jari Levonen;2.42;2.62;3.92;3.75;2.42;2.62;3.92;3.75
301;2017-2018;2018;11.1.2018;Jukurit;HIFK;Markku Flinck;21.21;2;1;1;-1;0;0;0;kiinnipitäminen;5;0;;Timo Metsälä-Anssi Salonen;;;;;2.72;2.13;3.22;3.4
301;2017-2018;2018;11.1.2018;Jukurit;HIFK;Vili Sopanen;34.4;2;0;2;0;1;0;0;koukkaaminen;5;1;13.19;Timo Metsälä-Anssi Salonen;2.22;2.83;3.7;3.82;2.22;2.83;3.7;3.82
301;2017-2018;2018;11.1.2018;Jukurit;HIFK;Turo Asplund;43.22;2;1;3;-1;0;0;0;koukkaaminen;5;-1;8.82;Timo Metsälä-Anssi Salonen;2.72;2.13;3.22;3.4;2.72;2.13;3.22;3.4
301;2017-2018;2018;11.1.2018;Jukurit;HIFK;Zach Budish;49.51;2;1;4;-2;1;0;0;huitominen;5;1;6.29;Timo Metsälä-Anssi Salonen;2.22;2.83;3.7;3.82;2.72;2.13;3.22;3.4
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Jyri Marttinen;2.51;2;1;1;0;0;0;0;kiekon sulkeminen käteen;5;0;;Jari Leppäalho-Aleksi Rantala;;;;;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Rasmus Kupari;5.17;2;0;2;0;1;0;0;kiinnipitäminen;5;1;2.66;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;2.35;2.37;3.7;3.68
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Saku Mäenalanen;6.39;2;0;3;1;0;1;0;kampitus;5;-1;1.22;Jari Leppäalho-Aleksi Rantala;3.25;2.23;3.68;3.48;2.35;2.37;3.7;3.68
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Rony Ahonen;15.44;2;1;4;1;-1;0;0;pelin viivyttäminen - kiekko katsomoon;5;-2;9.05;Jari Leppäalho-Aleksi Rantala;3.25;2.23;3.68;3.48;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Janne Niskala;29.29;2;1;5;1;0;0;0;koukkaaminen;5;1;13.85;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Toni Koivisto;33.09;2;1;6;1;1;0;0;kampitus;5;2;3.8;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Joukkuerangaistus;39.22;2;1;7;0;2;0;0;epäurheilijamainen käytös;5;3;6.13;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Eetu Koivistoinen;48.57;2;1;8;0;3;0;0;kampitus;5;4;9.35;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;3.25;2.23;3.68;3.48
302;2017-2018;2018;11.1.2018;Lukko;Kärpät;Lasse Kukkonen;52.38;2;0;11;0;4;0;0;kiinnipitäminen;5;5;3.81;Jari Leppäalho-Aleksi Rantala;2.35;2.37;3.7;3.68;2.35;2.37;3.7;3.68
303;2017-2018;2018;11.1.2018;Tappara;Sport;Valtteri Kemiläinen;1.55;2;1;1;0;0;0;0;koukkaaminen;5;0;;Aaro Brännare-Teemu Salminen;;;;;2.55;3.43;3.75;3.75
303;2017-2018;2018;11.1.2018;Tappara;Sport;Tommi Tikka;10.22;2;0;2;-1;1;0;0;korkea maila;5;1;8.67;Aaro Brännare-Teemu Salminen;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
303;2017-2018;2018;11.1.2018;Tappara;Sport;Aleksi Salonen;36.24;2;1;3;-1;0;0;0;kiinnipitäminen;5;-1;26.02;Aaro Brännare-Teemu Salminen;2.55;3.43;3.75;3.75;2.55;3.43;3.75;3.75
303;2017-2018;2018;11.1.2018;Tappara;Sport;Erik Riska;41.15;2;0;4;-1;1;0;0;koukkaaminen;5;1;4.91;Aaro Brännare-Teemu Salminen;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
303;2017-2018;2018;11.1.2018;Tappara;Sport;Niklas Nevalainen;46.21;2;0;5;-1;0;0;0;pelin viivyttäminen - kiekko katsomoon;5;-1;5.06;Aaro Brännare-Teemu Salminen;2.55;3.43;3.75;3.75;2.75;2.17;3.42;3.15
303;2017-2018;2018;11.1.2018;Tappara;Sport;Olavi Vauhkonen;53.33;2;0;6;0;-1;0;0;kiinnipitäminen;5;-2;7.12;Aaro Brännare-Teemu Salminen;2.55;3.43;3.75;3.75;2.75;2.17;3.42;3.15
303;2017-2018;2018;11.1.2018;Tappara;Sport;Otso Rantakari;57.14;2;1;7;0;-2;0;0;koukkaaminen;5;-3;3.81;Aaro Brännare-Teemu Salminen;2.55;3.43;3.75;3.75;2.55;3.43;3.75;3.75
303;2017-2018;2018;11.1.2018;Tappara;Sport;Joukkuerangaistus;62.54;2;1;8;0;-1;0;0;liian monta pelaajaa jäällä;5;1;5.4;Aaro Brännare-Teemu Salminen;2.75;2.17;3.42;3.15;2.55;3.43;3.75;3.75
304;2017-2018;2018;11.1.2018;TPS;KooKoo;Mark Fraser;3.22;2;1;1;0;0;0;0;poikittainen maila;5;0;;Jouni Saukkonen-Kristian Vikman;;;;;2.37;3.3;3.82;3.6
304;2017-2018;2018;11.1.2018;TPS;KooKoo;Ilari Filppula;16.49;2;1;2;0;1;0;0;koukkaaminen;5;1;13.27;Jouni Saukkonen-Kristian Vikman;3.12;2.45;3.82;3.45;2.37;3.3;3.82;3.6
304;2017-2018;2018;11.1.2018;TPS;KooKoo;Miro Keskitalo;50.11;2;0;3;-1;2;0;0;kampitus;5;2;33.62;Jouni Saukkonen-Kristian Vikman;3.12;2.45;3.82;3.45;3.12;2.45;3.82;3.45
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Otto Leskinen;13.26;2;0;1;-1;0;0;0;kampitus;5;0;;Timo Favorin-Jukka Virta;;;;;2.72;2.95;3.15;4.18
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Eetu Luostarinen;16.27;2;0;2;-1;-1;0;0;huitominen;5;-1;3.01;Timo Favorin-Jukka Virta;2.4;2.27;3.78;3.38;2.72;2.95;3.15;4.18
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Juuso Walli;24.11;2;1;3;0;-2;1;0;kiinnipitäminen;5;-2;7.84;Timo Favorin-Jukka Virta;2.4;2.27;3.78;3.38;2.4;2.27;3.78;3.38
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Aleksi Mäkelä;38.1;2;1;6;-1;-1;0;0;pelin viivyttäminen - kiekko katsomoon;5;1;13.99;Timo Favorin-Jukka Virta;2.72;2.95;3.15;4.18;2.4;2.27;3.78;3.38
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Ryan Wilson;40.54;2;0;7;-1;0;0;0;kampitus;5;2;2.44;Timo Favorin-Jukka Virta;2.72;2.95;3.15;4.18;2.72;2.95;3.15;4.18
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Jerry D'Amigo;53.47;2;0;8;-1;-1;0;0;koukkaaminen;5;-1;12.93;Timo Favorin-Jukka Virta;2.4;2.27;3.78;3.38;2.72;2.95;3.15;4.18
305;2017-2018;2018;11.1.2018;Ässät;KalPa;Tommi Taimi;59.36;2;1;9;-1;-2;0;0;selästä taklaaminen;5;-2;5.89;Timo Favorin-Jukka Virta;2.4;2.27;3.78;3.38;2.4;2.27;3.78;3.38
306;2017-2018;2018;12.1.2018;Pelicans;Ilves;Jarkko Parikka;16.41;2;0;1;0;0;0;0;kampitus;5;0;;Mikko Kaukokari-Joonas Kova;;;;;2.75;2.92;4.08;4.28
306;2017-2018;2018;12.1.2018;Pelicans;Ilves;Teemu Rautiainen;19.15;2;0;2;0;-1;0;0;huitominen;5;-1;2.74;Mikko Kaukokari-Joonas Kova;2.7;3.17;3.6;3.15;2.75;2.92;4.08;4.28
306;2017-2018;2018;12.1.2018;Pelicans;Ilves;Kimi Koivisto;29.02;2;1;3;0;-2;0;0;kampitus;5;-2;9.87;Mikko Kaukokari-Joonas Kova;2.7;3.17;3.6;3.15;2.7;3.17;3.6;3.15
306;2017-2018;2018;12.1.2018;Pelicans;Ilves;Antti Tyrväinen;29.15;2;1;4;0;-1;0;0;kampitus;5;1;0.13;Mikko Kaukokari-Joonas Kova;2.75;2.92;4.08;4.28;2.7;3.17;3.6;3.15
306;2017-2018;2018;12.1.2018;Pelicans;Ilves;Jordan Rowley;52.4;2;1;5;0;0;0;0;koukkaaminen;5;2;23.25;Mikko Kaukokari-Joonas Kova;2.75;2.92;4.08;4.28;2.7;3.17;3.6;3.15
307;2017-2018;2018;13.1.2018;Ilves;Jukurit;Joe Piskula;23.5;2;1;1;0;0;0;0;estäminen;5;0;;Stefan Fonselius-Marko Kovanen;;;;;2.22;2.83;3.7;3.82
307;2017-2018;2018;13.1.2018;Ilves;Jukurit;Valtteri Hietanen;36.03;2;0;2;0;1;0;0;mailasta kiinnipitäminen;5;1;12.53;Stefan Fonselius-Marko Kovanen;2.7;3.17;3.6;3.15;2.7;3.17;3.6;3.15
307;2017-2018;2018;13.1.2018;Ilves;Jukurit;Samuli Piipponen;56.25;2;0;3;-2;0;0;0;kampitus;5;-1;20.22;Stefan Fonselius-Marko Kovanen;2.22;2.83;3.7;3.82;2.7;3.17;3.6;3.15
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Petteri Haveri;4.02;2;0;1;0;0;0;0;kampitus;5;0;;Jani Luoma-aho-Jari Suorsa;;;;;3.12;2.42;3.62;3.82
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Robert Rooba;15.41;2;1;2;1;-1;0;0;kampitus;5;-1;11.39;Jani Luoma-aho-Jari Suorsa;2.75;2.92;4.08;4.28;2.75;2.92;4.08;4.28
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Iikka Kangasniemi;27.22;2;0;3;1;0;0;0;kampitus;5;1;11.81;Jani Luoma-aho-Jari Suorsa;3.12;2.42;3.62;3.82;3.12;2.42;3.62;3.82
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Casimir Jürgens;31.35;2;0;4;1;-1;0;0;kampitus;5;-1;4.13;Jani Luoma-aho-Jari Suorsa;2.75;2.92;4.08;4.28;3.12;2.42;3.62;3.82
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Mikko Kalteva;36.09;2;1;5;2;-2;1;0;korkea maila;5;-2;4.74;Jani Luoma-aho-Jari Suorsa;2.75;2.92;4.08;4.28;2.75;2.92;4.08;4.28
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Mikko Kalteva;36.09;2;1;6;2;-1;0;0;korkea maila;5;1;0;Jani Luoma-aho-Jari Suorsa;3.12;2.42;3.62;3.82;2.75;2.92;4.08;4.28
308;2017-2018;2018;13.1.2018;JYP;Pelicans;Joonas Alanne;52.02;2;0;7;2;0;0;0;kampitus;5;2;15.93;Jani Luoma-aho-Jari Suorsa;3.12;2.42;3.62;3.82;3.12;2.42;3.62;3.82
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Patrick Bjorkstrand;10.17;2;1;1;1;0;0;0;koukkaaminen;5;0;;Lassi Heikkinen-Joonas Kova;;;;;2.75;2.17;3.42;3.15
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Emil Kristensen;19.29;2;1;2;1;1;0;0;huitominen;5;1;9.12;Lassi Heikkinen-Joonas Kova;2.37;3.3;3.82;3.6;2.75;2.17;3.42;3.15
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Sebastian Repo;25.4;2;0;3;0;2;1;0;koukkaaminen;5;2;6.11;Lassi Heikkinen-Joonas Kova;2.37;3.3;3.82;3.6;2.37;3.3;3.82;3.6
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Toni Kähkönen;25.52;2;1;4;0;1;0;0;mailasta kiinnipitäminen;5;-1;0.12;Lassi Heikkinen-Joonas Kova;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Jere Karjalainen;27.29;2;0;5;0;2;0;0;kiinnipitäminen;5;1;1.77;Lassi Heikkinen-Joonas Kova;2.37;3.3;3.82;3.6;2.37;3.3;3.82;3.6
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Jyri Niemi;29.52;2;1;6;0;1;0;0;kampitus;5;-1;2.23;Lassi Heikkinen-Joonas Kova;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Niko Mikkola;35.56;2;0;7;0;2;0;0;koukkaaminen;5;1;6.04;Lassi Heikkinen-Joonas Kova;2.37;3.3;3.82;3.6;2.37;3.3;3.82;3.6
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Jan-Mikael Järvinen;39.06;5;0;8;-1;1;0;0;keihästäminen;5;-1;3.5;Lassi Heikkinen-Joonas Kova;2.75;2.17;3.42;3.15;2.37;3.3;3.82;3.6
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Valtteri Kemiläinen;54.1;2;0;9;0;0;1;0;kampitus;5;-2;15.04;Lassi Heikkinen-Joonas Kova;2.75;2.17;3.42;3.15;2.37;3.3;3.82;3.6
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Michael Keränen;60.43;2;1;10;0;-1;0;0;koukkaaminen;5;-3;6.33;Lassi Heikkinen-Joonas Kova;2.75;2.17;3.42;3.15;2.75;2.17;3.42;3.15
309;2017-2018;2018;13.1.2018;KooKoo;Tappara;Juhani Jasu;61.05;2;0;11;0;0;0;0;maalivahdin estäminen;5;1;0.62;Lassi Heikkinen-Joonas Kova;2.37;3.3;3.82;3.6;2.37;3.3;3.82;3.6
310;2017-2018;2018;13.1.2018;Kärpät;HPK;Saku Mäenalanen;1.27;2;1;1;0;0;0;0;väkivaltaisuus;5;0;;Timo Metsälä-Teemu Salminen;;;;;2.42;2.62;3.92;3.75
310;2017-2018;2018;13.1.2018;Kärpät;HPK;Miska Humaloja;29.36;2;1;2;0;1;0;0;koukkaaminen;5;1;28.09;Timo Metsälä-Teemu Salminen;3.25;2.23;3.68;3.48;2.42;2.62;3.92;3.75
310;2017-2018;2018;13.1.2018;Kärpät;HPK;Lasse Kukkonen;33.51;2;1;3;0;2;0;0;kiinnipitäminen;5;2;4.15;Timo Metsälä-Teemu Salminen;3.25;2.23;3.68;3.48;2.42;2.62;3.92;3.75
310;2017-2018;2018;13.1.2018;Kärpät;HPK;Mikko Lehtonen;42.35;2;0;4;1;3;0;0;kiinnipitäminen;5;3;8.84;Timo Metsälä-Teemu Salminen;3.25;2.23;3.68;3.48;3.25;2.23;3.68;3.48
310;2017-2018;2018;13.1.2018;Kärpät;HPK;Markus Niemeläinen;55.45;2;0;5;0;2;0;0;kampitus;5;-1;13.1;Timo Metsälä-Teemu Salminen;2.42;2.62;3.92;3.75;3.25;2.23;3.68;3.48
311;2017-2018;2018;13.1.2018;Sport;HIFK;Michael Parks;10.38;2;1;1;0;0;0;0;huitominen;5;0;;Jari-Pekka Pajula-Anssi Salonen;;;;;2.72;2.13;3.22;3.4
311;2017-2018;2018;13.1.2018;Sport;HIFK;Aleksi Ainali;15.48;2;1;2;0;1;0;0;pelin viivyttäminen - kiekko katsomoon;5;1;5.1;Jari-Pekka Pajula-Anssi Salonen;2.55;3.43;3.75;3.75;2.72;2.13;3.22;3.4
311;2017-2018;2018;13.1.2018;Sport;HIFK;Joukkuerangaistus;26.38;2;1;3;0;2;0;0;liian monta pelaajaa jäällä;5;2;10.9;Jari-Pekka Pajula-Anssi Salonen;2.55;3.43;3.75;3.75;2.72;2.13;3.22;3.4
311;2017-2018;2018;13.1.2018;Sport;HIFK;Vili Sopanen;32.57;2;0;4;-1;3;1;0;korkea maila;5;3;6.19;Jari-Pekka Pajula-Anssi Salonen;2.55;3.43;3.75;3.75;2.55;3.43;3.75;3.75
311;2017-2018;2018;13.1.2018;Sport;HIFK;Vili Sopanen;32.57;2;0;5;-1;2;0;0;korkea maila;5;-1;0;Jari-Pekka Pajula-Anssi Salonen;2.72;2.13;3.22;3.4;2.55;3.43;3.75;3.75
